Class,isDecompilable,distanceToOriginal,isRecompilable,passTests
org/apache/commons/lang3/arch/Processor,true,46,false,false
org/apache/commons/lang3/arch/package-info,false,NA,false,NA
org/apache/commons/lang3/ThreadUtils,true,214,false,false
org/apache/commons/lang3/LocaleUtils,true,72,false,false
org/apache/commons/lang3/text/FormatFactory,true,0,false,NA
org/apache/commons/lang3/text/StrBuilder,true,8408,false,false
org/apache/commons/lang3/text/StrLookup,true,50,false,false
org/apache/commons/lang3/text/WordUtils,true,178,false,false
org/apache/commons/lang3/text/StrTokenizer,true,619,false,false
org/apache/commons/lang3/text/ExtendedMessageFormat,true,532,false,false
org/apache/commons/lang3/text/CompositeFormat,true,20,false,false
org/apache/commons/lang3/text/translate/UnicodeEscaper,true,49,false,false
org/apache/commons/lang3/text/translate/UnicodeUnescaper,true,6,false,false
org/apache/commons/lang3/text/translate/NumericEntityUnescaper,true,85,false,false
org/apache/commons/lang3/text/translate/EntityArrays,true,14,false,false
org/apache/commons/lang3/text/translate/LookupTranslator,true,60,false,false
org/apache/commons/lang3/text/translate/NumericEntityEscaper,true,45,false,false
org/apache/commons/lang3/text/translate/CodePointTranslator,true,8,false,false
org/apache/commons/lang3/text/translate/JavaUnicodeEscaper,true,11,false,false
org/apache/commons/lang3/text/translate/UnicodeUnpairedSurrogateRemover,true,19,false,false
org/apache/commons/lang3/text/translate/CharSequenceTranslator,true,48,false,false
org/apache/commons/lang3/text/translate/AggregateTranslator,true,11,false,false
org/apache/commons/lang3/text/translate/OctalUnescaper,true,27,false,false
org/apache/commons/lang3/text/translate/package-info,false,NA,false,NA
org/apache/commons/lang3/text/FormattableUtils,true,46,false,false
org/apache/commons/lang3/text/StrSubstitutor,true,472,false,false
org/apache/commons/lang3/text/StrMatcher,true,143,false,false
org/apache/commons/lang3/text/package-info,false,NA,false,NA
org/apache/commons/lang3/SerializationException,true,5,false,false
org/apache/commons/lang3/RegExUtils,true,55,false,false
org/apache/commons/lang3/SerializationUtils,true,92,false,false
org/apache/commons/lang3/BooleanUtils,true,325,false,false
org/apache/commons/lang3/Conversion,true,489,false,false
org/apache/commons/lang3/BitField,true,101,false,false
org/apache/commons/lang3/Range,true,261,false,false
org/apache/commons/lang3/CharEncoding,true,2,false,false
org/apache/commons/lang3/CharSet,true,100,false,false
org/apache/commons/lang3/concurrent/TimedSemaphore,true,190,false,false
org/apache/commons/lang3/concurrent/CircuitBreaker,true,0,false,NA
org/apache/commons/lang3/concurrent/Computable,true,0,false,NA
org/apache/commons/lang3/concurrent/AtomicSafeInitializer,true,27,false,false
org/apache/commons/lang3/concurrent/ConcurrentRuntimeException,true,4,false,false
org/apache/commons/lang3/concurrent/ConcurrentInitializer,true,0,false,NA
org/apache/commons/lang3/concurrent/LazyInitializer,true,19,false,false
org/apache/commons/lang3/concurrent/ConcurrentException,true,4,false,false
org/apache/commons/lang3/concurrent/AbstractCircuitBreaker,true,43,false,false
org/apache/commons/lang3/concurrent/Memoizer,true,111,false,false
org/apache/commons/lang3/concurrent/ThresholdCircuitBreaker,true,46,false,false
org/apache/commons/lang3/concurrent/MultiBackgroundInitializer,true,93,false,false
org/apache/commons/lang3/concurrent/EventCountCircuitBreaker,true,315,false,false
org/apache/commons/lang3/concurrent/BackgroundInitializer,true,80,false,false
org/apache/commons/lang3/concurrent/CallableBackgroundInitializer,true,21,false,false
org/apache/commons/lang3/concurrent/AtomicInitializer,true,29,false,false
org/apache/commons/lang3/concurrent/BasicThreadFactory,true,160,false,false
org/apache/commons/lang3/concurrent/CircuitBreakingException,true,5,false,false
org/apache/commons/lang3/concurrent/ConstantInitializer,true,30,false,false
org/apache/commons/lang3/concurrent/ConcurrentUtils,true,39,false,false
org/apache/commons/lang3/concurrent/package-info,false,NA,false,NA
org/apache/commons/lang3/RandomUtils,true,32,false,false
org/apache/commons/lang3/CharSequenceUtils,true,93,false,false
org/apache/commons/lang3/math/Fraction,true,560,false,false
org/apache/commons/lang3/math/NumberUtils,true,726,false,false
org/apache/commons/lang3/math/package-info,false,NA,false,NA
org/apache/commons/lang3/math/IEEE754rUtils,true,56,false,false
org/apache/commons/lang3/time/FastDateParser,true,2810,false,false
org/apache/commons/lang3/time/StopWatch,true,70,false,false
org/apache/commons/lang3/time/DateUtils,true,2919,false,false
org/apache/commons/lang3/time/DatePrinter,true,0,false,NA
org/apache/commons/lang3/time/FastTimeZone,true,8,false,false
org/apache/commons/lang3/time/TimeZones,true,1,false,NA
org/apache/commons/lang3/time/DateParser,true,0,false,NA
org/apache/commons/lang3/time/DateFormatUtils,true,146,false,false
org/apache/commons/lang3/time/FastDatePrinter,true,NA,false,false
org/apache/commons/lang3/time/DurationFormatUtils,true,464,false,false
org/apache/commons/lang3/time/FastDateFormat,true,200,false,false
org/apache/commons/lang3/time/FormatCache,true,192,false,false
org/apache/commons/lang3/time/package-info,false,NA,false,NA
org/apache/commons/lang3/time/GmtTimeZone,true,67,false,false
org/apache/commons/lang3/builder/HashCodeBuilder,true,495,false,false
org/apache/commons/lang3/builder/Diff,true,40,false,false
org/apache/commons/lang3/builder/EqualsBuilder,true,431,false,false
org/apache/commons/lang3/builder/ToStringExclude,true,4,false,NA
org/apache/commons/lang3/builder/EqualsExclude,true,4,false,NA
