Class,isDecompilable,distanceToOriginal,isRecompilable,passTests
org/apache/commons/lang3/arch/Processor,true,100,false,false
org/apache/commons/lang3/arch/package-info,false,NA,false,NA
org/apache/commons/lang3/ThreadUtils,true,355,false,false
org/apache/commons/lang3/LocaleUtils,true,416,false,false
org/apache/commons/lang3/text/FormatFactory,true,2,false,NA
org/apache/commons/lang3/text/StrBuilder,true,9256,false,false
org/apache/commons/lang3/text/StrLookup,true,103,false,false
org/apache/commons/lang3/text/WordUtils,true,412,false,false
org/apache/commons/lang3/text/StrTokenizer,true,1033,false,false
org/apache/commons/lang3/text/ExtendedMessageFormat,true,740,false,false
org/apache/commons/lang3/text/CompositeFormat,true,26,false,false
org/apache/commons/lang3/text/translate/UnicodeEscaper,true,103,false,false
org/apache/commons/lang3/text/translate/UnicodeUnescaper,true,150,false,false
org/apache/commons/lang3/text/translate/NumericEntityUnescaper,true,337,false,false
org/apache/commons/lang3/text/translate/EntityArrays,true,5989,false,false
org/apache/commons/lang3/text/translate/LookupTranslator,true,167,false,false
org/apache/commons/lang3/text/translate/NumericEntityEscaper,true,64,false,false
org/apache/commons/lang3/text/translate/CodePointTranslator,true,47,false,false
org/apache/commons/lang3/text/translate/JavaUnicodeEscaper,true,43,false,false
org/apache/commons/lang3/text/translate/UnicodeUnpairedSurrogateRemover,true,14,false,false
org/apache/commons/lang3/text/translate/CharSequenceTranslator,true,213,false,false
org/apache/commons/lang3/text/translate/AggregateTranslator,true,54,false,false
org/apache/commons/lang3/text/translate/OctalUnescaper,true,167,false,false
org/apache/commons/lang3/text/translate/package-info,false,NA,false,NA
org/apache/commons/lang3/text/FormattableUtils,true,115,false,false
org/apache/commons/lang3/text/StrSubstitutor,true,923,false,false
org/apache/commons/lang3/text/StrMatcher,true,400,false,false
org/apache/commons/lang3/text/package-info,false,NA,false,NA
org/apache/commons/lang3/SerializationException,true,5,false,false
org/apache/commons/lang3/RegExUtils,true,71,false,false
org/apache/commons/lang3/SerializationUtils,true,347,false,false
org/apache/commons/lang3/BooleanUtils,true,852,false,false
org/apache/commons/lang3/Conversion,true,4379,false,false
org/apache/commons/lang3/BitField,true,229,false,false
org/apache/commons/lang3/Range,true,586,false,false
org/apache/commons/lang3/CharEncoding,true,9,false,false
org/apache/commons/lang3/CharSet,true,403,false,false
org/apache/commons/lang3/concurrent/TimedSemaphore,true,256,false,false
org/apache/commons/lang3/concurrent/CircuitBreaker,true,6,false,NA
org/apache/commons/lang3/concurrent/Computable,true,8,false,NA
org/apache/commons/lang3/concurrent/AtomicSafeInitializer,true,55,false,false
org/apache/commons/lang3/concurrent/ConcurrentRuntimeException,true,4,false,false
