Class,isDecompilable,distanceToOriginal,isRecompilable,passTests
org/apache/commons/lang3/arch/Processor,true,83,false,false
org/apache/commons/lang3/arch/package-info,true,0,false,NA
org/apache/commons/lang3/ThreadUtils,true,580,false,false
org/apache/commons/lang3/LocaleUtils,true,650,false,false
org/apache/commons/lang3/text/FormatFactory,true,2,false,NA
org/apache/commons/lang3/text/StrBuilder,true,7156,false,false
org/apache/commons/lang3/text/StrLookup,true,103,false,false
org/apache/commons/lang3/text/WordUtils,true,595,false,false
org/apache/commons/lang3/text/StrTokenizer,true,1225,false,false
org/apache/commons/lang3/text/ExtendedMessageFormat,false,NA,false,false
org/apache/commons/lang3/text/CompositeFormat,true,26,false,false
org/apache/commons/lang3/text/translate/UnicodeEscaper,true,79,false,false
org/apache/commons/lang3/text/translate/UnicodeUnescaper,true,148,false,false
org/apache/commons/lang3/text/translate/NumericEntityUnescaper,true,286,false,false
org/apache/commons/lang3/text/translate/EntityArrays,true,149,false,false
org/apache/commons/lang3/text/translate/LookupTranslator,true,211,false,false
org/apache/commons/lang3/text/translate/NumericEntityEscaper,true,45,false,false
org/apache/commons/lang3/text/translate/CodePointTranslator,true,44,false,false
org/apache/commons/lang3/text/translate/JavaUnicodeEscaper,true,84,false,false
org/apache/commons/lang3/text/translate/UnicodeUnpairedSurrogateRemover,true,10,false,false
org/apache/commons/lang3/text/translate/CharSequenceTranslator,true,190,false,false
org/apache/commons/lang3/text/translate/AggregateTranslator,true,55,false,false
org/apache/commons/lang3/text/translate/OctalUnescaper,true,107,false,false
org/apache/commons/lang3/text/translate/package-info,true,0,false,NA
org/apache/commons/lang3/text/FormattableUtils,true,147,false,false
org/apache/commons/lang3/text/StrSubstitutor,true,1166,false,false
org/apache/commons/lang3/text/StrMatcher,true,356,false,false
org/apache/commons/lang3/text/package-info,true,0,false,NA
org/apache/commons/lang3/SerializationException,true,5,false,false
org/apache/commons/lang3/RegExUtils,true,79,false,false
org/apache/commons/lang3/SerializationUtils,false,NA,false,false
org/apache/commons/lang3/BooleanUtils,true,1059,false,false
org/apache/commons/lang3/Conversion,true,5101,false,false
org/apache/commons/lang3/BitField,true,203,false,false
org/apache/commons/lang3/Range,true,667,false,false
org/apache/commons/lang3/CharEncoding,true,23,false,false
org/apache/commons/lang3/CharSet,true,382,false,false
org/apache/commons/lang3/concurrent/TimedSemaphore,true,198,false,false
org/apache/commons/lang3/concurrent/CircuitBreaker,true,6,false,NA
org/apache/commons/lang3/concurrent/Computable,true,7,false,NA
org/apache/commons/lang3/concurrent/AtomicSafeInitializer,true,48,false,false
org/apache/commons/lang3/concurrent/ConcurrentRuntimeException,true,4,false,false
org/apache/commons/lang3/concurrent/ConcurrentInitializer,true,4,false,NA
org/apache/commons/lang3/concurrent/LazyInitializer,false,NA,false,false
org/apache/commons/lang3/concurrent/ConcurrentException,true,4,false,false
org/apache/commons/lang3/concurrent/AbstractCircuitBreaker,true,155,false,false
org/apache/commons/lang3/concurrent/Memoizer,true,NA,false,false
org/apache/commons/lang3/concurrent/ThresholdCircuitBreaker,true,70,false,false
org/apache/commons/lang3/concurrent/MultiBackgroundInitializer,false,NA,false,false
org/apache/commons/lang3/concurrent/EventCountCircuitBreaker,true,406,false,false
org/apache/commons/lang3/concurrent/BackgroundInitializer,true,NA,false,false
org/apache/commons/lang3/concurrent/CallableBackgroundInitializer,true,30,false,false
org/apache/commons/lang3/concurrent/AtomicInitializer,true,39,false,false
org/apache/commons/lang3/concurrent/BasicThreadFactory,true,295,false,false
org/apache/commons/lang3/concurrent/CircuitBreakingException,true,5,false,false
org/apache/commons/lang3/concurrent/ConstantInitializer,true,125,false,false
org/apache/commons/lang3/concurrent/ConcurrentUtils,true,289,false,false
org/apache/commons/lang3/concurrent/package-info,true,0,false,NA
org/apache/commons/lang3/RandomUtils,true,222,false,false
org/apache/commons/lang3/CharSequenceUtils,true,350,false,false
org/apache/commons/lang3/math/Fraction,false,NA,false,false
org/apache/commons/lang3/math/NumberUtils,false,NA,false,false
org/apache/commons/lang3/math/package-info,true,0,false,NA
org/apache/commons/lang3/math/IEEE754rUtils,true,343,false,false
org/apache/commons/lang3/time/FastDateParser,false,NA,false,false
org/apache/commons/lang3/time/StopWatch,true,519,false,false
org/apache/commons/lang3/time/DateUtils,true,3624,false,false
org/apache/commons/lang3/time/DatePrinter,true,16,false,NA
org/apache/commons/lang3/time/FastTimeZone,true,126,false,false
org/apache/commons/lang3/time/TimeZones,true,1,false,NA
org/apache/commons/lang3/time/DateParser,true,1,false,NA
org/apache/commons/lang3/time/DateFormatUtils,true,169,false,false
org/apache/commons/lang3/time/FastDatePrinter,false,NA,false,false
org/apache/commons/lang3/time/DurationFormatUtils,false,NA,false,false
org/apache/commons/lang3/time/FastDateFormat,true,349,false,false
org/apache/commons/lang3/time/FormatCache,true,344,false,false
org/apache/commons/lang3/time/package-info,true,0,false,NA
org/apache/commons/lang3/time/GmtTimeZone,true,310,false,false
org/apache/commons/lang3/builder/HashCodeBuilder,false,NA,false,false
org/apache/commons/lang3/builder/Diff,true,77,false,false
org/apache/commons/lang3/builder/EqualsBuilder,false,NA,false,false
org/apache/commons/lang3/builder/ToStringExclude,true,11,false,NA
org/apache/commons/lang3/builder/EqualsExclude,true,11,false,NA
org/apache/commons/lang3/builder/IDKey,true,41,false,false
org/apache/commons/lang3/builder/RecursiveToStringStyle,true,45,false,false
org/apache/commons/lang3/builder/ReflectionToStringBuilder,true,520,false,false
org/apache/commons/lang3/builder/CompareToBuilder,true,971,false,false
org/apache/commons/lang3/builder/HashCodeExclude,true,11,false,NA
org/apache/commons/lang3/builder/Diffable,true,4,false,NA
org/apache/commons/lang3/builder/DiffBuilder,true,1539,false,false
org/apache/commons/lang3/builder/ToStringBuilder,true,319,false,false
org/apache/commons/lang3/builder/ReflectionDiffBuilder,true,194,false,false
org/apache/commons/lang3/builder/StandardToStringStyle,true,222,false,false
org/apache/commons/lang3/builder/Builder,true,4,false,NA
org/apache/commons/lang3/builder/MultilineRecursiveToStringStyle,true,785,false,false
org/apache/commons/lang3/builder/DiffResult,true,131,false,false
org/apache/commons/lang3/builder/ToStringStyle,false,NA,false,false
org/apache/commons/lang3/builder/ToStringSummary,true,11,false,NA
org/apache/commons/lang3/builder/package-info,true,0,false,NA
org/apache/commons/lang3/exception/CloneFailedException,true,4,false,false
org/apache/commons/lang3/exception/DefaultExceptionContext,true,323,false,false
org/apache/commons/lang3/exception/ExceptionUtils,true,783,false,false
org/apache/commons/lang3/exception/ContextedException,true,98,false,false
org/apache/commons/lang3/exception/ExceptionContext,true,1,false,NA
org/apache/commons/lang3/exception/ContextedRuntimeException,true,98,false,false
org/apache/commons/lang3/exception/package-info,true,0,false,NA
org/apache/commons/lang3/ObjectUtils,true,1469,false,false
org/apache/commons/lang3/Validate,true,881,false,false
org/apache/commons/lang3/CharUtils,true,398,false,false
org/apache/commons/lang3/reflect/ConstructorUtils,true,328,false,false
org/apache/commons/lang3/reflect/MemberUtils,true,557,false,false
org/apache/commons/lang3/reflect/FieldUtils,false,NA,false,false
org/apache/commons/lang3/reflect/TypeLiteral,true,176,false,false
org/apache/commons/lang3/reflect/MethodUtils,true,1801,false,false
org/apache/commons/lang3/reflect/InheritanceUtils,true,71,false,false
org/apache/commons/lang3/reflect/Typed,true,3,false,NA
org/apache/commons/lang3/reflect/TypeUtils,true,NA,false,false
org/apache/commons/lang3/reflect/package-info,true,0,false,NA
org/apache/commons/lang3/AnnotationUtils,true,657,false,false
org/apache/commons/lang3/ClassUtils,true,2984,false,false
org/apache/commons/lang3/StringUtils,false,NA,false,false
org/apache/commons/lang3/tuple/Triple,true,396,false,false
org/apache/commons/lang3/tuple/Pair,true,292,false,false
org/apache/commons/lang3/tuple/ImmutablePair,true,51,false,false
org/apache/commons/lang3/tuple/ImmutableTriple,true,65,false,false
org/apache/commons/lang3/tuple/MutableTriple,true,71,false,false
org/apache/commons/lang3/tuple/package-info,true,0,false,NA
org/apache/commons/lang3/tuple/MutablePair,true,65,false,false
org/apache/commons/lang3/RandomStringUtils,true,447,false,false
org/apache/commons/lang3/CharSetUtils,true,314,false,false
org/apache/commons/lang3/NotImplementedException,true,37,false,false
org/apache/commons/lang3/StringEscapeUtils,true,1029,false,false
org/apache/commons/lang3/mutable/MutableLong,true,279,false,false
org/apache/commons/lang3/mutable/MutableObject,true,123,false,false
org/apache/commons/lang3/mutable/MutableDouble,true,284,false,false
org/apache/commons/lang3/mutable/MutableByte,true,279,false,false
org/apache/commons/lang3/mutable/Mutable,true,5,false,NA
org/apache/commons/lang3/mutable/MutableBoolean,true,147,false,false
org/apache/commons/lang3/mutable/MutableFloat,true,272,false,false
org/apache/commons/lang3/mutable/MutableShort,true,279,false,false
org/apache/commons/lang3/mutable/MutableInt,true,246,false,false
org/apache/commons/lang3/mutable/package-info,true,0,false,NA
org/apache/commons/lang3/SystemUtils,true,824,false,false
org/apache/commons/lang3/ClassPathUtils,true,136,false,false
org/apache/commons/lang3/Functions,true,425,false,false
org/apache/commons/lang3/event/EventUtils,true,435,false,false
org/apache/commons/lang3/event/EventListenerSupport,true,262,false,false
org/apache/commons/lang3/event/package-info,true,0,false,NA
org/apache/commons/lang3/ArrayUtils,true,NA,false,false
org/apache/commons/lang3/EnumUtils,true,599,false,false
org/apache/commons/lang3/JavaVersion,true,NA,false,false
org/apache/commons/lang3/package-info,true,0,false,NA
org/apache/commons/lang3/ArchUtils,true,240,false,false
org/apache/commons/lang3/CharRange,true,474,false,false
