Class,isDecompilable,distanceToOriginal,isRecompilable,passTests
org/bukkit/Statistic,true,94,false,false
org/bukkit/Rotation,true,8,true,NA
org/bukkit/Chunk,true,0,true,NA
org/bukkit/projectiles/ProjectileSource,true,6,true,NA
org/bukkit/projectiles/BlockProjectileSource,true,0,true,NA
org/bukkit/Location,true,360,true,true
org/bukkit/material/NetherWarts,true,43,false,false
org/bukkit/material/LongGrass,true,20,true,true
org/bukkit/material/SpawnEgg,true,14,true,true
org/bukkit/material/EnderChest,true,10,true,true
org/bukkit/material/Step,true,42,true,true
org/bukkit/material/Dye,true,20,true,true
org/bukkit/material/Openable,true,0,true,NA
org/bukkit/material/FurnaceAndDispenser,true,7,true,true
org/bukkit/material/Cauldron,true,23,true,true
org/bukkit/material/Tree,true,63,false,false
org/bukkit/material/Diode,true,45,false,false
org/bukkit/material/Tripwire,true,32,true,true
org/bukkit/material/Pumpkin,true,39,false,false
org/bukkit/material/RedstoneWire,true,14,true,true
org/bukkit/material/PistonExtensionMaterial,true,87,false,false
org/bukkit/material/Coal,true,20,true,true
org/bukkit/material/Rails,true,78,false,false
org/bukkit/material/MonsterEggs,true,16,true,true
org/bukkit/material/Colorable,true,0,true,NA
org/bukkit/material/TexturedMaterial,true,36,true,true
org/bukkit/material/Redstone,true,0,true,NA
org/bukkit/material/TrapDoor,true,90,false,false
org/bukkit/material/ExtendedRails,true,44,true,true
org/bukkit/material/Gate,true,112,false,false
org/bukkit/material/Button,true,80,false,false
org/bukkit/material/Lever,true,150,false,false
org/bukkit/material/Chest,true,10,true,true
org/bukkit/material/Attachable,true,0,true,NA
org/bukkit/material/Mushroom,true,205,false,false
org/bukkit/material/Ladder,true,29,false,false
org/bukkit/material/Dispenser,true,33,false,false
org/bukkit/material/WoodenStep,true,40,true,true
org/bukkit/material/DetectorRail,true,19,true,true
org/bukkit/material/CocoaPlant,true,108,false,false
org/bukkit/material/Wool,true,20,true,true
org/bukkit/material/Sandstone,true,20,true,true
org/bukkit/material/Stairs,true,53,false,false
org/bukkit/material/FlowerPot,true,47,true,true
org/bukkit/material/PressureSensor,true,0,true,NA
org/bukkit/material/Bed,true,59,false,false
org/bukkit/material/Cake,true,20,true,true
org/bukkit/material/SimpleAttachableMaterialData,true,14,true,true
org/bukkit/material/DirectionalContainer,true,30,false,false
org/bukkit/material/PressurePlate,true,8,true,true
org/bukkit/material/PoweredRail,true,19,true,true
org/bukkit/material/Torch,true,28,false,false
org/bukkit/material/Command,true,23,true,true
org/bukkit/material/PistonBaseMaterial,true,84,false,false
org/bukkit/material/TripwireHook,true,72,false,false
org/bukkit/material/Crops,true,20,true,true
org/bukkit/material/Skull,true,37,false,false
org/bukkit/material/SmoothBrick,true,16,true,true
org/bukkit/material/Sign,true,107,false,false
org/bukkit/material/Directional,true,0,true,NA
org/bukkit/material/RedstoneTorch,true,14,true,true
org/bukkit/material/MaterialData,true,58,true,true
org/bukkit/material/Furnace,true,10,true,true
org/bukkit/material/Leaves,true,20,true,NA
org/bukkit/material/Door,true,108,false,false
