Class,isDecompilable,distanceToOriginal,isRecompilable,passTests
org/apache/commons/lang3/arch/Processor,true,89,false,false
org/apache/commons/lang3/arch/package-info,false,NA,false,NA
org/apache/commons/lang3/ThreadUtils,true,243,false,false
org/apache/commons/lang3/LocaleUtils,true,98,false,false
org/apache/commons/lang3/text/FormatFactory,true,1,false,NA
org/apache/commons/lang3/text/StrBuilder,true,989,false,false
org/apache/commons/lang3/text/StrLookup,true,92,false,false
org/apache/commons/lang3/text/WordUtils,true,65,false,false
org/apache/commons/lang3/text/StrTokenizer,true,313,false,false
org/apache/commons/lang3/text/ExtendedMessageFormat,true,174,false,false
org/apache/commons/lang3/text/CompositeFormat,true,18,false,false
org/apache/commons/lang3/text/translate/UnicodeEscaper,true,13,false,false
org/apache/commons/lang3/text/translate/UnicodeUnescaper,true,7,false,false
org/apache/commons/lang3/text/translate/NumericEntityUnescaper,true,56,false,false
org/apache/commons/lang3/text/translate/EntityArrays,true,2,false,false
org/apache/commons/lang3/text/translate/LookupTranslator,true,23,false,false
org/apache/commons/lang3/text/translate/NumericEntityEscaper,true,14,false,false
org/apache/commons/lang3/text/translate/CodePointTranslator,true,8,false,false
org/apache/commons/lang3/text/translate/JavaUnicodeEscaper,true,12,false,false
org/apache/commons/lang3/text/translate/UnicodeUnpairedSurrogateRemover,true,9,false,false
org/apache/commons/lang3/text/translate/CharSequenceTranslator,true,15,false,false
org/apache/commons/lang3/text/translate/AggregateTranslator,true,7,false,false
org/apache/commons/lang3/text/translate/OctalUnescaper,true,15,false,false
org/apache/commons/lang3/text/translate/package-info,false,NA,false,NA
org/apache/commons/lang3/text/FormattableUtils,true,53,false,false
org/apache/commons/lang3/text/StrSubstitutor,true,370,false,false
org/apache/commons/lang3/text/StrMatcher,true,291,false,false
org/apache/commons/lang3/text/package-info,false,NA,false,NA
org/apache/commons/lang3/SerializationException,true,5,false,false
org/apache/commons/lang3/RegExUtils,true,55,false,false
org/apache/commons/lang3/SerializationUtils,true,313,false,false
org/apache/commons/lang3/BooleanUtils,true,215,false,false
org/apache/commons/lang3/Conversion,true,634,false,false
org/apache/commons/lang3/BitField,true,47,false,false
org/apache/commons/lang3/Range,true,167,false,false
org/apache/commons/lang3/CharEncoding,true,3,false,false
org/apache/commons/lang3/CharSet,true,39,false,false
org/apache/commons/lang3/concurrent/TimedSemaphore,true,42,false,false
org/apache/commons/lang3/concurrent/CircuitBreaker,true,1,false,NA
org/apache/commons/lang3/concurrent/Computable,true,1,false,NA
