Class,isDecompilable,distanceToOriginal,isRecompilable,passTests
org/bukkit/Statistic,true,10,true,true
org/bukkit/Rotation,true,8,true,NA
org/bukkit/Chunk,true,18,true,NA
org/bukkit/projectiles/ProjectileSource,true,4,true,NA
org/bukkit/projectiles/BlockProjectileSource,true,1,true,NA
org/bukkit/Location,true,292,true,true
org/bukkit/material/NetherWarts,true,33,true,true
org/bukkit/material/LongGrass,true,19,true,true
org/bukkit/material/SpawnEgg,true,20,true,true
org/bukkit/material/EnderChest,true,7,true,true
org/bukkit/material/Step,true,46,true,true
org/bukkit/material/Dye,true,19,true,true
org/bukkit/material/Openable,true,1,true,NA
org/bukkit/material/FurnaceAndDispenser,true,2,true,true
org/bukkit/material/Cauldron,true,24,true,true
org/bukkit/material/Tree,true,59,true,true
org/bukkit/material/Diode,true,50,true,true
org/bukkit/material/Tripwire,true,29,true,true
org/bukkit/material/Pumpkin,true,34,true,true
org/bukkit/material/RedstoneWire,true,9,true,true
org/bukkit/material/PistonExtensionMaterial,true,40,true,true
org/bukkit/material/Coal,true,19,true,true
org/bukkit/material/Rails,true,61,true,true
org/bukkit/material/MonsterEggs,true,13,true,true
org/bukkit/material/Colorable,true,3,true,NA
org/bukkit/material/TexturedMaterial,true,40,true,true
org/bukkit/material/Redstone,true,0,true,NA
org/bukkit/material/TrapDoor,true,53,true,true
org/bukkit/material/ExtendedRails,true,24,true,true
org/bukkit/material/Gate,true,81,true,true
org/bukkit/material/Button,true,39,true,true
org/bukkit/material/Lever,true,47,true,true
org/bukkit/material/Chest,true,7,true,true
org/bukkit/material/Attachable,true,1,true,NA
org/bukkit/material/Mushroom,true,153,true,true
org/bukkit/material/Ladder,true,16,true,true
org/bukkit/material/Dispenser,true,25,true,true
org/bukkit/material/WoodenStep,true,43,true,true
org/bukkit/material/DetectorRail,true,19,true,true
org/bukkit/material/CocoaPlant,true,66,true,true
org/bukkit/material/Wool,true,21,true,true
org/bukkit/material/Sandstone,true,19,true,true
org/bukkit/material/Stairs,true,49,true,true
org/bukkit/material/FlowerPot,true,58,true,true
org/bukkit/material/PressureSensor,true,0,true,NA
org/bukkit/material/Bed,true,50,true,true
org/bukkit/material/Cake,true,29,true,true
org/bukkit/material/SimpleAttachableMaterialData,true,36,true,true
org/bukkit/material/DirectionalContainer,true,23,true,true
org/bukkit/material/PressurePlate,true,15,true,true
org/bukkit/material/PoweredRail,true,19,true,true
org/bukkit/material/Torch,true,20,true,true
org/bukkit/material/Command,true,22,true,true
org/bukkit/material/PistonBaseMaterial,true,36,true,true
org/bukkit/material/TripwireHook,true,64,true,true
org/bukkit/material/Crops,true,19,true,true
org/bukkit/material/Skull,true,30,true,true
org/bukkit/material/SmoothBrick,true,13,true,true
org/bukkit/material/Sign,true,80,true,true
org/bukkit/material/Directional,true,3,true,NA
org/bukkit/material/RedstoneTorch,true,9,true,true
org/bukkit/material/MaterialData,true,66,true,true
org/bukkit/material/Furnace,true,7,true,true
org/bukkit/material/Leaves,true,19,true,NA
org/bukkit/material/Door,true,74,true,true
org/bukkit/material/Vine,true,243,true,true
org/bukkit/BlockChangeDelegate,true,27,true,NA
org/bukkit/conversations/FixedSetPrompt,true,10,true,true
org/bukkit/conversations/ConversationAbandonedEvent,true,14,true,true
org/bukkit/conversations/StringPrompt,true,2,true,true
org/bukkit/conversations/PlayerNamePrompt,true,20,true,NA
org/bukkit/conversations/ConversationContext,true,24,true,true
org/bukkit/conversations/ExactMatchConversationCanceller,true,13,true,true
org/bukkit/conversations/MessagePrompt,true,13,true,true
org/bukkit/conversations/Prompt,true,4,true,NA
org/bukkit/conversations/ConversationCanceller,true,3,true,NA
org/bukkit/conversations/NullConversationPrefix,true,2,true,true
