Class,isDecompilable,distanceToOriginal,isRecompilable,passTests
org/bukkit/Statistic,true,10,true,true
org/bukkit/Rotation,true,8,true,NA
org/bukkit/Chunk,true,0,true,NA
org/bukkit/projectiles/ProjectileSource,true,0,true,NA
org/bukkit/projectiles/BlockProjectileSource,true,0,true,NA
org/bukkit/Location,true,236,true,true
org/bukkit/material/NetherWarts,true,29,true,true
org/bukkit/material/LongGrass,true,18,true,true
org/bukkit/material/SpawnEgg,true,12,true,true
org/bukkit/material/EnderChest,true,9,true,true
org/bukkit/material/Step,true,37,true,true
org/bukkit/material/Dye,true,20,true,true
org/bukkit/material/Openable,true,0,true,NA
org/bukkit/material/FurnaceAndDispenser,true,6,true,true
org/bukkit/material/Cauldron,true,30,true,true
org/bukkit/material/Tree,true,58,true,true
org/bukkit/material/Diode,true,42,true,true
org/bukkit/material/Tripwire,true,30,true,true
org/bukkit/material/Pumpkin,true,32,true,true
org/bukkit/material/RedstoneWire,true,13,true,true
org/bukkit/material/PistonExtensionMaterial,true,76,true,true
org/bukkit/material/Coal,true,18,true,true
org/bukkit/material/Rails,true,62,true,true
org/bukkit/material/MonsterEggs,true,14,true,true
org/bukkit/material/Colorable,true,0,true,NA
org/bukkit/material/TexturedMaterial,true,34,true,true
org/bukkit/material/Redstone,true,0,true,NA
org/bukkit/material/TrapDoor,true,90,true,true
org/bukkit/material/ExtendedRails,true,30,true,true
org/bukkit/material/Gate,true,112,true,true
org/bukkit/material/Button,true,66,true,true
org/bukkit/material/Lever,true,106,true,true
org/bukkit/material/Chest,true,9,true,true
org/bukkit/material/Attachable,true,0,true,NA
org/bukkit/material/Mushroom,true,186,true,true
org/bukkit/material/Ladder,true,15,true,true
org/bukkit/material/Dispenser,true,23,true,true
org/bukkit/material/WoodenStep,true,38,true,true
org/bukkit/material/DetectorRail,true,19,true,true
org/bukkit/material/CocoaPlant,true,61,true,true
org/bukkit/material/Wool,true,20,true,true
org/bukkit/material/Sandstone,true,18,true,true
org/bukkit/material/Stairs,true,54,true,true
org/bukkit/material/FlowerPot,true,65,true,true
org/bukkit/material/PressureSensor,true,0,true,NA
org/bukkit/material/Bed,true,52,true,true
org/bukkit/material/Cake,true,18,true,true
org/bukkit/material/SimpleAttachableMaterialData,true,13,true,true
org/bukkit/material/DirectionalContainer,true,23,true,true
org/bukkit/material/PressurePlate,true,7,true,true
org/bukkit/material/PoweredRail,true,19,true,true
org/bukkit/material/Torch,true,20,true,true
org/bukkit/material/Command,true,22,true,true
org/bukkit/material/PistonBaseMaterial,true,73,true,true
org/bukkit/material/TripwireHook,true,58,true,true
org/bukkit/material/Crops,true,18,true,true
org/bukkit/material/Skull,true,34,true,true
org/bukkit/material/SmoothBrick,true,14,true,true
org/bukkit/material/Sign,true,50,true,true
org/bukkit/material/Directional,true,0,true,NA
org/bukkit/material/RedstoneTorch,true,13,true,true
org/bukkit/material/MaterialData,true,51,false,false
org/bukkit/material/Furnace,true,9,true,true
org/bukkit/material/Leaves,true,18,true,NA
org/bukkit/material/Door,true,91,true,true
org/bukkit/material/Vine,true,224,false,false
org/bukkit/BlockChangeDelegate,true,0,true,NA
org/bukkit/conversations/FixedSetPrompt,true,7,true,true
org/bukkit/conversations/ConversationAbandonedEvent,true,9,true,true
org/bukkit/conversations/StringPrompt,true,1,true,true
org/bukkit/conversations/PlayerNamePrompt,true,10,true,NA
org/bukkit/conversations/ConversationContext,true,12,true,true
org/bukkit/conversations/ExactMatchConversationCanceller,true,9,true,true
org/bukkit/conversations/MessagePrompt,true,9,true,true
org/bukkit/conversations/Prompt,true,0,true,NA
org/bukkit/conversations/ConversationCanceller,true,0,true,NA
org/bukkit/conversations/NullConversationPrefix,true,1,true,true
