Class,isDecompilable,distanceToOriginal,isRecompilable,passTests
org/bukkit/Statistic,true,NA,false,false
org/bukkit/Rotation,true,NA,false,NA
org/bukkit/Chunk,true,1,true,NA
org/bukkit/projectiles/ProjectileSource,true,7,true,NA
org/bukkit/projectiles/BlockProjectileSource,true,1,true,NA
org/bukkit/Location,true,905,false,false
org/bukkit/material/NetherWarts,true,96,false,false
org/bukkit/material/LongGrass,true,74,false,false
org/bukkit/material/SpawnEgg,true,49,false,false
org/bukkit/material/EnderChest,true,19,false,false
org/bukkit/material/Step,true,238,false,false
org/bukkit/material/Dye,true,72,false,false
org/bukkit/material/Openable,true,1,true,NA
org/bukkit/material/FurnaceAndDispenser,true,16,false,false
org/bukkit/material/Cauldron,true,149,false,false
org/bukkit/material/Tree,true,150,false,false
org/bukkit/material/Diode,true,165,false,false
org/bukkit/material/Tripwire,true,204,false,false
org/bukkit/material/Pumpkin,true,173,false,false
org/bukkit/material/RedstoneWire,true,105,false,false
org/bukkit/material/PistonExtensionMaterial,true,168,false,false
org/bukkit/material/Coal,true,74,false,false
org/bukkit/material/Rails,true,317,false,false
org/bukkit/material/MonsterEggs,true,120,false,false
org/bukkit/material/Colorable,true,2,true,NA
org/bukkit/material/TexturedMaterial,true,127,false,false
org/bukkit/material/Redstone,true,1,true,NA
org/bukkit/material/TrapDoor,true,308,false,false
org/bukkit/material/ExtendedRails,true,83,false,false
org/bukkit/material/Gate,true,213,false,false
org/bukkit/material/Button,true,224,false,false
org/bukkit/material/Lever,true,350,false,false
org/bukkit/material/Chest,true,19,false,false
org/bukkit/material/Attachable,true,1,true,NA
org/bukkit/material/Mushroom,true,446,false,false
org/bukkit/material/Ladder,true,56,false,false
org/bukkit/material/Dispenser,true,60,false,false
org/bukkit/material/WoodenStep,true,174,false,false
org/bukkit/material/DetectorRail,true,73,false,false
org/bukkit/material/CocoaPlant,true,256,false,false
org/bukkit/material/Wool,true,74,false,false
org/bukkit/material/Sandstone,true,74,false,false
org/bukkit/material/Stairs,true,193,false,false
org/bukkit/material/FlowerPot,true,222,false,false
org/bukkit/material/PressureSensor,true,1,true,NA
org/bukkit/material/Bed,true,212,false,false
org/bukkit/material/Cake,true,101,false,false
org/bukkit/material/SimpleAttachableMaterialData,true,97,false,false
org/bukkit/material/DirectionalContainer,true,94,false,false
org/bukkit/material/PressurePlate,true,90,false,false
org/bukkit/material/PoweredRail,true,73,false,false
org/bukkit/material/Torch,true,47,false,false
org/bukkit/material/Command,true,145,false,false
org/bukkit/material/PistonBaseMaterial,true,174,false,false
org/bukkit/material/TripwireHook,true,303,false,false
org/bukkit/material/Crops,true,74,false,false
org/bukkit/material/Skull,true,109,false,false
org/bukkit/material/SmoothBrick,true,120,false,false
org/bukkit/material/Sign,true,260,false,false
org/bukkit/material/Directional,true,1,true,NA
org/bukkit/material/RedstoneTorch,true,105,false,false
org/bukkit/material/MaterialData,true,167,false,false
org/bukkit/material/Furnace,true,19,false,false
org/bukkit/material/Leaves,true,74,false,NA
org/bukkit/material/Door,true,290,false,false
org/bukkit/material/Vine,true,630,false,false
