Class,isDecompilable,distanceToOriginal,isRecompilable,passTests
org/bukkit/Statistic,true,242,true,true
org/bukkit/Rotation,true,61,true,NA
org/bukkit/Chunk,true,0,true,NA
org/bukkit/projectiles/ProjectileSource,true,6,true,NA
org/bukkit/projectiles/BlockProjectileSource,true,0,true,NA
org/bukkit/Location,true,225,false,false
org/bukkit/material/NetherWarts,true,53,false,false
org/bukkit/material/LongGrass,true,29,false,false
org/bukkit/material/SpawnEgg,true,21,false,false
org/bukkit/material/EnderChest,true,15,false,false
org/bukkit/material/Step,true,41,false,false
org/bukkit/material/Dye,true,33,false,false
org/bukkit/material/Openable,true,0,true,NA
org/bukkit/material/FurnaceAndDispenser,true,15,false,false
org/bukkit/material/Cauldron,true,38,false,false
org/bukkit/material/Tree,true,64,false,false
org/bukkit/material/Diode,true,51,false,false
org/bukkit/material/Tripwire,true,31,false,false
org/bukkit/material/Pumpkin,true,56,false,false
org/bukkit/material/RedstoneWire,true,31,false,false
org/bukkit/material/PistonExtensionMaterial,true,33,false,false
org/bukkit/material/Coal,true,29,false,false
org/bukkit/material/Rails,true,62,false,false
org/bukkit/material/MonsterEggs,true,21,false,false
org/bukkit/material/Colorable,true,0,true,NA
org/bukkit/material/TexturedMaterial,true,32,false,false
org/bukkit/material/Redstone,true,0,true,NA
org/bukkit/material/TrapDoor,true,49,false,false
org/bukkit/material/ExtendedRails,true,19,false,false
org/bukkit/material/Gate,true,74,false,false
org/bukkit/material/Button,true,49,false,false
org/bukkit/material/Lever,true,92,false,false
org/bukkit/material/Chest,true,15,false,false
org/bukkit/material/Attachable,true,0,true,NA
org/bukkit/material/Mushroom,true,411,true,true
org/bukkit/material/Ladder,true,33,false,false
org/bukkit/material/Dispenser,true,37,false,false
org/bukkit/material/WoodenStep,true,37,false,false
org/bukkit/material/DetectorRail,true,15,false,false
org/bukkit/material/CocoaPlant,true,246,true,true
org/bukkit/material/Wool,true,29,false,false
org/bukkit/material/Sandstone,true,29,false,false
org/bukkit/material/Stairs,true,54,false,false
org/bukkit/material/FlowerPot,true,27,false,false
