Class,isDecompilable,distanceToOriginal,isRecompilable,passTests
org/joda/time/field/DecoratedDurationField,false,NA,false,false
org/joda/time/field/PreciseDateTimeField,true,116,false,false
org/joda/time/field/MillisDurationField,true,96,false,false
org/joda/time/field/ScaledDurationField,false,NA,false,false
org/joda/time/field/SkipDateTimeField,true,71,false,false
org/joda/time/field/DecoratedDateTimeField,false,NA,false,false
org/joda/time/field/FieldUtils,true,666,true,true
org/joda/time/field/DividedDateTimeField,true,444,false,false
org/joda/time/field/UnsupportedDurationField,true,218,false,false
org/joda/time/field/PreciseDurationField,true,86,true,true
org/joda/time/field/DelegatedDurationField,true,131,false,NA
org/joda/time/field/AbstractPartialFieldProperty,true,356,true,true
org/joda/time/field/PreciseDurationDateTimeField,false,NA,false,false
org/joda/time/field/BaseDateTimeField,false,NA,false,false
org/joda/time/field/OffsetDateTimeField,false,NA,false,false
org/joda/time/field/BaseDurationField,false,NA,false,false
org/joda/time/field/DelegatedDateTimeField,true,109,false,false
org/joda/time/field/StrictDateTimeField,true,23,true,true
org/joda/time/field/RemainderDateTimeField,false,NA,false,false
org/joda/time/field/ZeroIsMaxDateTimeField,true,137,true,true
org/joda/time/field/SkipUndoDateTimeField,true,57,false,false
org/joda/time/field/AbstractReadableInstantFieldProperty,true,539,true,true
org/joda/time/field/ImpreciseDateTimeField,true,247,false,false
org/joda/time/field/UnsupportedDateTimeField,false,NA,false,false
org/joda/time/field/LenientDateTimeField,true,101,true,true
org/joda/time/chrono/IslamicChronology,false,NA,false,false
org/joda/time/chrono/GJCacheKey,true,131,true,true
org/joda/time/chrono/BasicDayOfMonthDateTimeField,true,118,true,true
org/joda/time/chrono/ZonedChronology,true,2325,false,false
org/joda/time/chrono/LenientChronology,true,413,false,false
org/joda/time/chrono/EthiopicChronology,false,NA,false,false
org/joda/time/chrono/GJMonthOfYearDateTimeField,true,2,true,true
org/joda/time/chrono/BuddhistChronology,true,303,false,false
org/joda/time/chrono/GJDayOfWeekDateTimeField,true,8,true,true
org/joda/time/chrono/GJEraDateTimeField,true,119,true,true
org/joda/time/chrono/StrictChronology,true,341,false,false
org/joda/time/chrono/GJLocaleSymbols,true,367,true,true
org/joda/time/chrono/BasicWeekOfWeekyearDateTimeField,true,119,true,false
org/joda/time/chrono/BasicSingleEraDateTimeField,true,33,true,true
org/joda/time/chrono/BasicFixedMonthChronology,true,247,true,true
org/joda/time/chrono/BaseChronology,true,872,true,true
org/joda/time/chrono/GJChronology,false,NA,false,false
org/joda/time/chrono/BasicDayOfYearDateTimeField,true,94,true,true
org/joda/time/chrono/BasicGJChronology,true,720,true,true
org/joda/time/chrono/BasicWeekyearDateTimeField,true,487,true,true
org/joda/time/chrono/ISOChronology,true,217,false,false
org/joda/time/chrono/GJYearOfEraDateTimeField,true,72,true,false
org/joda/time/chrono/BasicYearDateTimeField,true,213,true,true
org/joda/time/chrono/CopticChronology,false,NA,false,false
org/joda/time/chrono/ISOYearOfEraDateTimeField,true,186,true,true
org/joda/time/chrono/LimitChronology,true,1983,false,false
org/joda/time/chrono/AssembledChronology,true,1593,false,false
org/joda/time/chrono/BasicChronology,true,1037,false,false
org/joda/time/chrono/GregorianChronology,false,NA,false,false
org/joda/time/chrono/JulianChronology,false,NA,false,false
org/joda/time/chrono/BasicMonthOfYearDateTimeField,true,950,true,true
org/joda/time/base/BasePartial,true,140,false,false
org/joda/time/base/BaseSingleFieldPeriod,true,547,false,false
org/joda/time/base/AbstractDuration,true,259,false,false
org/joda/time/base/AbstractInterval,true,591,true,false
org/joda/time/base/BasePeriod,true,1081,false,false
org/joda/time/base/AbstractPartial,true,673,false,false
org/joda/time/base/AbstractInstant,true,456,false,false
org/joda/time/base/AbstractPeriod,true,212,true,false
org/joda/time/base/BaseDateTime,true,211,true,true
org/joda/time/base/BaseDuration,true,54,true,true
org/joda/time/base/AbstractDateTime,true,609,true,false
org/joda/time/base/BaseInterval,true,202,false,false
org/joda/time/base/BaseLocal,true,5,true,NA
org/joda/time/Minutes,true,550,false,false
org/joda/time/Partial,false,NA,false,false
org/joda/time/tz/DefaultNameProvider,true,354,true,true
org/joda/time/tz/DateTimeZoneBuilder,true,4332,false,false
org/joda/time/tz/ZoneInfoCompiler,false,NA,false,false
org/joda/time/tz/FixedDateTimeZone,true,115,true,true
org/joda/time/tz/UTCProvider,true,8,true,true
org/joda/time/tz/ZoneInfoProvider,false,NA,false,false
org/joda/time/tz/CachedDateTimeZone,true,355,false,false
org/joda/time/tz/Provider,true,1,true,NA
org/joda/time/tz/NameProvider,true,1,true,NA
org/joda/time/ReadWritableDateTime,true,1,true,NA
org/joda/time/Chronology,true,7,true,NA
org/joda/time/LocalTime,true,3266,false,false
org/joda/time/format/DateTimeFormatterBuilder,true,5251,false,false
org/joda/time/format/FormatUtils,true,565,false,false
org/joda/time/format/InternalParser,true,2,true,NA
org/joda/time/format/DateTimeParserBucket,true,914,false,false
org/joda/time/format/DateTimeFormat,true,1323,false,false
org/joda/time/format/PeriodFormatter,true,231,true,true
org/joda/time/format/InternalPrinter,true,4,true,NA
org/joda/time/format/DateTimeFormatter,true,838,false,false
org/joda/time/format/ISOPeriodFormat,true,675,true,true
org/joda/time/format/InternalParserDateTimeParser,true,40,true,true
org/joda/time/format/ISODateTimeFormat,true,2987,false,false
org/joda/time/format/PeriodFormatterBuilder,true,4821,false,false
org/joda/time/format/DateTimePrinterInternalPrinter,true,78,true,true
org/joda/time/format/DateTimePrinter,true,7,true,NA
org/joda/time/format/InternalPrinterDateTimePrinter,true,40,true,false
org/joda/time/format/DateTimeParserInternalParser,true,24,true,true
org/joda/time/format/PeriodFormat,true,745,true,true
org/joda/time/format/DateTimeParser,true,2,true,NA
org/joda/time/format/PeriodParser,true,2,true,NA
org/joda/time/format/PeriodPrinter,true,5,true,NA
org/joda/time/Instant,true,149,false,false
org/joda/time/DateTimeField,true,13,true,NA
org/joda/time/MutableInterval,true,328,false,false
org/joda/time/Duration,true,335,false,false
org/joda/time/IllegalInstantException,true,94,false,false
org/joda/time/LocalDateTime,true,5331,false,false
org/joda/time/ReadWritablePeriod,true,7,true,NA
org/joda/time/DateMidnight,true,1974,false,false
org/joda/time/DateTimeUtils,true,281,false,false
org/joda/time/ReadableDuration,true,1,false,NA
org/joda/time/Years,true,476,false,false
org/joda/time/Months,true,513,false,false
org/joda/time/MonthDay,false,NA,false,false
org/joda/time/ReadWritableInterval,true,11,true,NA
org/joda/time/Period,true,3245,false,false
org/joda/time/DurationField,true,31,false,false
org/joda/time/ReadablePartial,true,4,false,NA
org/joda/time/YearMonth,false,NA,false,false
org/joda/time/convert/ReadableIntervalConverter,true,59,false,false
org/joda/time/convert/PeriodConverter,true,3,true,NA
org/joda/time/convert/ConverterSet,true,527,false,false
org/joda/time/convert/ConverterManager,true,983,true,true
org/joda/time/convert/ReadableDurationConverter,true,33,false,false
org/joda/time/convert/CalendarConverter,true,114,false,false
org/joda/time/convert/StringConverter,true,786,false,false
org/joda/time/convert/InstantConverter,true,4,true,NA
org/joda/time/convert/ReadablePeriodConverter,true,17,false,false
org/joda/time/convert/DurationConverter,true,1,true,NA
org/joda/time/convert/PartialConverter,true,7,true,NA
org/joda/time/convert/LongConverter,true,9,false,false
org/joda/time/convert/AbstractConverter,true,75,true,true
org/joda/time/convert/ReadableInstantConverter,true,28,false,false
org/joda/time/convert/NullConverter,true,13,false,false
org/joda/time/convert/DateConverter,true,17,false,false
org/joda/time/convert/IntervalConverter,true,4,true,NA
org/joda/time/convert/Converter,true,1,true,NA
org/joda/time/convert/ReadablePartialConverter,true,47,false,false
org/joda/time/YearMonthDay,false,NA,false,false
org/joda/time/ReadableInstant,true,3,false,NA
org/joda/time/DateTimeFieldType,true,751,false,false
org/joda/time/DateTimeZone,false,NA,false,false
org/joda/time/LocalDate,true,4491,false,false
org/joda/time/ReadWritableInstant,true,11,true,NA
org/joda/time/IllegalFieldValueException,false,NA,false,false
org/joda/time/Interval,true,499,false,false
org/joda/time/ReadablePeriod,true,3,true,NA
org/joda/time/DateTime,true,3863,false,false
org/joda/time/DateTimeConstants,true,60,true,NA
org/joda/time/PeriodType,true,944,false,false
org/joda/time/Seconds,true,536,false,false
org/joda/time/TimeOfDay,false,NA,false,false
org/joda/time/Days,true,593,false,false
org/joda/time/DateTimeComparator,true,421,false,false
org/joda/time/DurationFieldType,true,381,false,false
org/joda/time/Weeks,true,589,false,false
org/joda/time/UTCDateTimeZone,true,30,true,true
org/joda/time/ReadableDateTime,true,1,true,NA
org/joda/time/ReadableInterval,true,5,true,NA
org/joda/time/MutableDateTime,false,NA,false,false
org/joda/time/JodaTimePermission,true,0,true,NA
org/joda/time/Hours,true,584,false,false
org/joda/time/MutablePeriod,true,634,false,false
